,ProductID,Date,Name,Category,Price,Total_sales_Quantity,Total_Sales_Transactions,Total_Price
667,402,2024-07-04 08:58:24,Product_402,Electronics,199.51,47,1,9376.97
668,426,2024-07-04 08:58:24,Product_426,Books,161.99,16,1,2591.84
669,29,2024-07-03 08:58:24,Product_29,Books,244.93,46,1,11266.78
670,67,2024-07-03 08:58:24,Product_67,Toys,25.45,12,1,305.4
671,171,2024-07-03 08:58:24,Product_171,Electronics,344.7,11,1,3791.7
672,186,2024-07-03 08:58:24,Product_186,Toys,340.04,41,1,13941.64
673,185,2024-07-02 08:58:24,Product_185,Books,236.09,47,1,11096.23
674,133,2024-07-01 08:58:24,Product_133,Electronics,408.5,26,1,10621.0
675,146,2024-07-01 08:58:24,Product_146,Toys,468.75,8,1,3750.0
676,370,2024-06-30 08:58:24,Product_370,Books,43.78,15,1,656.7
677,378,2024-06-28 08:58:24,Product_378,Electronics,493.85,43,1,21235.55
678,418,2024-06-28 08:58:24,Product_418,Toys,264.58,21,1,5556.18
679,443,2024-06-28 08:58:24,Product_443,Home Appliances,54.2,6,1,325.2
680,30,2024-06-27 08:58:24,Product_30,Toys,49.27,32,1,1576.64
681,336,2024-06-26 08:58:24,Product_336,Toys,220.02,25,1,5500.5
682,84,2024-06-25 08:58:24,Product_84,Books,440.2,46,1,20249.2
683,149,2024-06-25 08:58:24,Product_149,Home Appliances,316.18,23,1,7272.14
684,484,2024-06-24 08:58:24,Product_484,Electronics,77.03,9,1,693.27
685,489,2024-06-24 08:58:24,Product_489,Books,29.79,9,1,268.11
686,12,2024-06-23 08:58:24,Product_12,Electronics,322.08,9,1,2898.72
687,218,2024-06-23 08:58:24,Product_218,Electronics,336.03,27,1,9072.81
688,262,2024-06-23 08:58:24,Product_262,Electronics,98.79,22,1,2173.38
689,321,2024-06-23 08:58:24,Product_321,Home Appliances,282.69,4,1,1130.76
690,149,2024-06-22 08:58:24,Product_149,Home Appliances,316.18,40,1,12647.2
691,347,2024-06-22 08:58:24,Product_347,Clothing,341.09,31,1,10573.79
692,434,2024-06-22 08:58:24,Product_434,Clothing,453.3,42,1,19038.6
693,46,2024-06-19 08:58:24,Product_46,Toys,224.26,32,1,7176.32
694,283,2024-06-19 08:58:24,Product_283,Books,396.45,18,1,7136.1
695,115,2024-06-18 08:58:24,Product_115,Clothing,25.88,27,1,698.76
696,219,2024-06-18 08:58:24,Product_219,Toys,99.78,21,1,2095.38
697,143,2024-06-17 08:58:24,Product_143,Home Appliances,411.97,40,1,16478.8
698,200,2024-06-17 08:58:24,Product_200,Home Appliances,449.54,2,1,899.08
699,246,2024-06-17 08:58:24,Product_246,Home Appliances,293.87,39,1,11460.93
700,341,2024-06-17 08:58:24,Product_341,Books,18.25,29,1,529.25
701,373,2024-06-17 08:58:24,Product_373,Toys,96.68,42,1,4060.56
702,491,2024-06-17 08:58:24,Product_491,Electronics,273.32,48,1,13119.36
703,230,2024-06-16 08:58:24,Product_230,Books,205.96,7,1,1441.72
704,267,2024-06-16 08:58:24,Product_267,Toys,123.27,7,1,862.89
705,478,2024-06-16 08:58:24,Product_478,Books,242.82,12,1,2913.84
706,304,2024-06-15 08:58:24,Product_304,Toys,23.93,10,1,239.3
707,142,2024-06-14 08:58:24,Product_142,Clothing,489.51,18,1,8811.18
708,207,2024-06-14 08:58:24,Product_207,Electronics,403.02,9,1,3627.18
709,255,2024-06-14 08:58:24,Product_255,Books,473.46,41,1,19411.86
710,328,2024-06-14 08:58:24,Product_328,Toys,33.27,4,1,133.08
711,410,2024-06-14 08:58:24,Product_410,Toys,408.75,48,1,19620.0
712,144,2024-06-13 08:58:24,Product_144,Electronics,60.67,31,1,1880.77
713,254,2024-06-13 08:58:24,Product_254,Books,493.25,12,1,5919.0
714,288,2024-06-13 08:58:24,Product_288,Books,249.51,37,1,9231.87
715,45,2024-06-12 08:58:24,Product_45,Books,211.48,44,1,9305.12
716,252,2024-06-12 08:58:24,Product_252,Electronics,195.77,4,1,783.08
717,282,2024-06-12 08:58:24,Product_282,Toys,288.36,14,1,4037.04
718,8,2024-06-11 08:58:24,Product_8,Electronics,463.03,32,1,14816.96
719,422,2024-06-11 08:58:24,Product_422,Electronics,54.43,16,1,870.88
720,13,2024-06-10 08:58:24,Product_13,Electronics,102.94,21,1,2161.74
721,64,2024-06-10 08:58:24,Product_64,Home Appliances,163.76,46,1,7532.96
722,90,2024-06-10 08:58:24,Product_90,Electronics,303.05,23,1,6970.15
723,305,2024-06-10 08:58:24,Product_305,Clothing,160.73,62,2,9965.26
724,1,2024-06-09 08:58:24,Product_1,Clothing,149.52,46,1,6877.92
725,303,2024-06-09 08:58:24,Product_303,Books,416.87,43,1,17925.41
726,382,2024-06-09 08:58:24,Product_382,Home Appliances,307.16,24,1,7371.84
727,72,2024-06-08 08:58:24,Product_72,Clothing,97.46,32,1,3118.72
728,240,2024-06-07 08:58:24,Product_240,Electronics,417.38,44,1,18364.72
729,379,2024-06-07 08:58:24,Product_379,Toys,142.05,45,1,6392.25
730,73,2024-06-06 08:58:24,Product_73,Toys,342.36,4,1,1369.44
731,188,2024-06-06 08:58:24,Product_188,Books,171.19,5,1,855.95
732,376,2024-06-06 08:58:24,Product_376,Home Appliances,144.43,24,1,3466.32
733,429,2024-06-06 08:58:24,Product_429,Electronics,145.35,32,1,4651.2
734,430,2024-06-06 08:58:24,Product_430,Clothing,347.72,50,1,17386.0
735,460,2024-06-06 08:58:24,Product_460,Electronics,275.91,18,1,4966.38
736,229,2024-06-05 08:58:24,Product_229,Electronics,204.11,32,1,6531.52
737,382,2024-06-05 08:58:24,Product_382,Home Appliances,307.16,25,1,7679.0
738,406,2024-06-05 08:58:24,Product_406,Books,476.2,43,1,20476.6
739,456,2024-06-05 08:58:24,Product_456,Toys,97.86,46,1,4501.56
740,444,2024-06-04 08:58:24,Product_444,Clothing,400.21,9,1,3601.89
741,269,2024-06-03 08:58:24,Product_269,Toys,498.17,39,1,19428.63
742,302,2024-06-03 08:58:24,Product_302,Clothing,306.46,24,1,7355.04
743,16,2024-06-02 08:58:24,Product_16,Home Appliances,363.89,34,1,12372.26
744,41,2024-06-02 08:58:24,Product_41,Home Appliances,257.01,41,1,10537.41
745,59,2024-06-02 08:58:24,Product_59,Books,471.09,40,1,18843.6
746,136,2024-06-02 08:58:24,Product_136,Clothing,71.15,47,1,3344.05
747,154,2024-06-02 08:58:24,Product_154,Books,165.46,27,1,4467.42
748,341,2024-06-02 08:58:24,Product_341,Books,18.25,38,1,693.5
749,388,2024-06-02 08:58:24,Product_388,Home Appliances,455.51,10,1,4555.1
750,443,2024-06-02 08:58:24,Product_443,Home Appliances,54.2,13,1,704.6
751,494,2024-06-01 08:58:24,Product_494,Clothing,376.93,37,1,13946.41
752,44,2024-05-31 08:58:24,Product_44,Home Appliances,401.21,15,1,6018.15
753,374,2024-05-31 08:58:24,Product_374,Home Appliances,71.53,15,1,1072.95
754,393,2024-05-31 08:58:24,Product_393,Toys,336.13,36,1,12100.68
755,487,2024-05-31 08:58:24,Product_487,Electronics,493.38,32,1,15788.16
756,36,2024-05-30 08:58:24,Product_36,Toys,361.85,16,1,5789.6
757,79,2024-05-30 08:58:24,Product_79,Home Appliances,100.66,9,1,905.94
758,128,2024-05-30 08:58:24,Product_128,Clothing,138.57,32,1,4434.24
759,288,2024-05-30 08:58:24,Product_288,Books,249.51,50,1,12475.5
760,436,2024-05-30 08:58:24,Product_436,Home Appliances,68.28,29,1,1980.12
761,212,2024-05-29 08:58:24,Product_212,Home Appliances,245.1,32,1,7843.2
762,242,2024-05-29 08:58:24,Product_242,Electronics,350.8,37,1,12979.6
763,266,2024-05-29 08:58:24,Product_266,Home Appliances,236.44,1,1,236.44
764,73,2024-05-28 08:58:24,Product_73,Toys,342.36,12,1,4108.32
765,16,2024-05-27 08:58:24,Product_16,Home Appliances,363.89,16,1,5822.24
766,308,2024-05-27 08:58:24,Product_308,Books,372.05,5,1,1860.25
767,205,2024-05-26 08:58:24,Product_205,Home Appliances,100.96,13,1,1312.48
768,354,2024-05-26 08:58:24,Product_354,Clothing,82.66,32,1,2645.12
769,26,2024-05-25 08:58:24,Product_26,Books,158.04,29,1,4583.16
770,146,2024-05-25 08:58:24,Product_146,Toys,468.75,3,1,1406.25
771,177,2024-05-25 08:58:24,Product_177,Books,159.84,44,1,7032.96
772,359,2024-05-25 08:58:24,Product_359,Home Appliances,428.06,34,1,14554.04
773,19,2024-05-24 08:58:24,Product_19,Clothing,132.34,32,1,4234.88
774,26,2024-05-24 08:58:24,Product_26,Books,158.04,42,1,6637.68
775,68,2024-05-24 08:58:24,Product_68,Clothing,89.25,44,1,3927.0
776,157,2024-05-24 08:58:24,Product_157,Electronics,21.78,18,1,392.04
777,217,2024-05-24 08:58:24,Product_217,Books,259.85,5,1,1299.25
778,104,2024-05-23 08:58:24,Product_104,Clothing,476.07,11,1,5236.77
779,148,2024-05-23 08:58:24,Product_148,Electronics,143.8,33,1,4745.4
780,187,2024-05-23 08:58:24,Product_187,Electronics,193.78,37,1,7169.86
781,314,2024-05-23 08:58:24,Product_314,Toys,101.51,40,1,4060.4
782,401,2024-05-23 08:58:24,Product_401,Electronics,498.38,3,1,1495.14
783,122,2024-05-22 08:58:24,Product_122,Toys,41.16,43,1,1769.88
784,292,2024-05-22 08:58:24,Product_292,Toys,294.44,36,1,10599.84
785,403,2024-05-21 08:58:24,Product_403,Clothing,90.86,28,1,2544.08
786,125,2024-05-20 08:58:24,Product_125,Toys,211.28,3,1,633.84
787,376,2024-05-20 08:58:24,Product_376,Home Appliances,144.43,33,1,4766.19
788,421,2024-05-20 08:58:24,Product_421,Clothing,331.9,8,1,2655.2
789,462,2024-05-19 08:58:24,Product_462,Home Appliances,62.48,39,1,2436.72
790,41,2024-05-18 08:58:24,Product_41,Home Appliances,257.01,19,1,4883.19
791,63,2024-05-18 08:58:24,Product_63,Toys,61.57,16,1,985.12
792,179,2024-05-18 08:58:24,Product_179,Electronics,459.66,28,1,12870.48
793,180,2024-05-18 08:58:24,Product_180,Home Appliances,442.16,13,1,5748.08
794,253,2024-05-18 08:58:24,Product_253,Home Appliances,497.82,14,1,6969.48
795,421,2024-05-18 08:58:24,Product_421,Clothing,331.9,47,1,15599.3
796,251,2024-05-17 08:58:24,Product_251,Books,359.45,8,1,2875.6
797,316,2024-05-17 08:58:24,Product_316,Clothing,17.13,41,1,702.33
798,401,2024-05-16 08:58:24,Product_401,Electronics,498.38,3,1,1495.14
799,434,2024-05-16 08:58:24,Product_434,Clothing,453.3,38,1,17225.4
800,494,2024-05-16 08:58:24,Product_494,Clothing,376.93,3,1,1130.79
801,141,2024-05-15 08:58:24,Product_141,Books,204.85,45,1,9218.25
802,238,2024-05-15 08:58:24,Product_238,Books,137.11,14,1,1919.54
803,279,2024-05-15 08:58:24,Product_279,Home Appliances,7.09,36,1,255.24
804,384,2024-05-15 08:58:24,Product_384,Books,199.47,20,1,3989.4
805,404,2024-05-15 08:58:24,Product_404,Books,474.06,37,1,17540.22
806,195,2024-05-14 08:58:24,Product_195,Books,327.35,11,1,3600.85
807,196,2024-05-14 08:58:24,Product_196,Home Appliances,428.49,16,1,6855.84
808,416,2024-05-14 08:58:24,Product_416,Electronics,362.74,10,1,3627.4
809,13,2024-05-13 08:58:24,Product_13,Electronics,102.94,11,1,1132.34
810,27,2024-05-13 08:58:24,Product_27,Electronics,296.44,26,1,7707.44
811,129,2024-05-13 08:58:24,Product_129,Clothing,289.0,39,1,11271.0
812,63,2024-05-12 08:58:24,Product_63,Toys,61.57,43,1,2647.51
813,178,2024-05-12 08:58:24,Product_178,Home Appliances,231.7,2,1,463.4
814,27,2024-05-11 08:58:24,Product_27,Electronics,296.44,4,1,1185.76
815,136,2024-05-11 08:58:24,Product_136,Clothing,71.15,32,1,2276.8
816,467,2024-05-11 08:58:24,Product_467,Toys,375.98,39,1,14663.22
817,58,2024-05-10 08:58:24,Product_58,Toys,403.35,17,1,6856.95
818,95,2024-05-10 08:58:24,Product_95,Clothing,222.82,24,1,5347.68
819,420,2024-05-10 08:58:24,Product_420,Home Appliances,421.45,17,1,7164.65
820,78,2024-05-09 08:58:24,Product_78,Clothing,447.89,19,1,8509.91
821,133,2024-05-09 08:58:24,Product_133,Electronics,408.5,27,1,11029.5
822,181,2024-05-09 08:58:24,Product_181,Home Appliances,238.6,42,1,10021.2
823,216,2024-05-09 08:58:24,Product_216,Home Appliances,343.49,27,1,9274.23
824,413,2024-05-08 08:58:24,Product_413,Electronics,481.42,2,1,962.84
825,455,2024-05-08 08:58:24,Product_455,Electronics,276.32,22,1,6079.04
826,7,2024-05-07 08:58:24,Product_7,Clothing,222.05,34,1,7549.7
827,83,2024-05-07 08:58:24,Product_83,Home Appliances,109.57,6,1,657.42
828,274,2024-05-07 08:58:24,Product_274,Home Appliances,132.55,13,1,1723.15
829,477,2024-05-07 08:58:24,Product_477,Books,182.65,25,1,4566.25
830,333,2024-05-06 08:58:24,Product_333,Home Appliances,477.09,12,1,5725.08
831,377,2024-05-06 08:58:24,Product_377,Home Appliances,388.54,30,1,11656.2
832,87,2024-05-05 08:58:24,Product_87,Books,273.62,4,1,1094.48
833,158,2024-05-05 08:58:24,Product_158,Home Appliances,181.15,6,1,1086.9
834,183,2024-05-05 08:58:24,Product_183,Books,147.34,26,1,3830.84
835,416,2024-05-05 08:58:24,Product_416,Electronics,362.74,11,1,3990.14
836,29,2024-05-03 08:58:24,Product_29,Books,244.93,39,1,9552.27
837,118,2024-05-03 08:58:24,Product_118,Home Appliances,184.65,18,1,3323.7
838,202,2024-05-03 08:58:24,Product_202,Clothing,445.16,9,1,4006.44
839,208,2024-05-03 08:58:24,Product_208,Home Appliances,27.78,2,1,55.56
840,218,2024-04-30 08:58:24,Product_218,Electronics,336.03,41,1,13777.23
841,3,2024-04-29 08:58:24,Product_3,Home Appliances,143.24,36,1,5156.64
842,16,2024-04-29 08:58:24,Product_16,Home Appliances,363.89,30,1,10916.7
843,72,2024-04-29 08:58:24,Product_72,Clothing,97.46,35,1,3411.1
844,166,2024-04-29 08:58:24,Product_166,Books,316.69,40,1,12667.6
845,390,2024-04-29 08:58:24,Product_390,Home Appliances,139.43,37,1,5158.91
846,455,2024-04-29 08:58:24,Product_455,Electronics,276.32,46,1,12710.72
847,43,2024-04-28 08:58:24,Product_43,Books,99.22,28,1,2778.16
848,337,2024-04-28 08:58:24,Product_337,Toys,480.13,29,1,13923.77
849,20,2024-04-27 08:58:24,Product_20,Home Appliances,476.56,50,1,23828.0
850,118,2024-04-27 08:58:24,Product_118,Home Appliances,184.65,3,1,553.95
851,130,2024-04-27 08:58:24,Product_130,Home Appliances,135.59,44,1,5965.96
852,266,2024-04-27 08:58:24,Product_266,Home Appliances,236.44,39,1,9221.16
853,310,2024-04-27 08:58:24,Product_310,Toys,247.43,19,1,4701.17
854,445,2024-04-27 08:58:24,Product_445,Clothing,304.08,18,1,5473.44
855,466,2024-04-27 08:58:24,Product_466,Clothing,476.79,26,1,12396.54
856,125,2024-04-26 08:58:24,Product_125,Toys,211.28,15,1,3169.2
857,356,2024-04-26 08:58:24,Product_356,Toys,479.45,37,1,17739.65
858,380,2024-04-26 08:58:24,Product_380,Electronics,34.02,6,1,204.12
859,20,2024-04-25 08:58:24,Product_20,Home Appliances,476.56,33,1,15726.48
860,37,2024-04-25 08:58:24,Product_37,Toys,490.84,49,1,24051.16
861,51,2024-04-25 08:58:24,Product_51,Toys,186.99,31,1,5796.69
862,190,2024-04-25 08:58:24,Product_190,Electronics,147.46,43,1,6340.78
863,247,2024-04-25 08:58:24,Product_247,Home Appliances,115.23,44,1,5070.12
864,327,2024-04-25 08:58:24,Product_327,Toys,370.97,10,1,3709.7
865,10,2024-04-24 08:58:24,Product_10,Electronics,352.51,14,1,4935.14
866,50,2024-04-23 08:58:24,Product_50,Clothing,174.37,1,1,174.37
867,132,2024-04-23 08:58:24,Product_132,Clothing,114.86,32,1,3675.52
868,252,2024-04-23 08:58:24,Product_252,Electronics,195.77,25,1,4894.25
869,301,2024-04-23 08:58:24,Product_301,Clothing,83.24,47,1,3912.28
870,495,2024-04-23 08:58:24,Product_495,Toys,283.04,41,1,11604.64
871,111,2024-04-22 08:58:24,Product_111,Home Appliances,455.17,47,1,21392.99
872,249,2024-04-22 08:58:24,Product_249,Toys,405.82,32,1,12986.24
873,267,2024-04-22 08:58:24,Product_267,Toys,123.27,30,1,3698.1
874,3,2024-04-21 08:58:24,Product_3,Home Appliances,143.24,3,1,429.72
875,373,2024-04-21 08:58:24,Product_373,Toys,96.68,2,1,193.36
876,470,2024-04-21 08:58:24,Product_470,Electronics,108.39,21,1,2276.19
877,307,2024-04-20 08:58:24,Product_307,Clothing,250.44,35,1,8765.4
878,73,2024-04-19 08:58:24,Product_73,Toys,342.36,10,1,3423.6
879,330,2024-04-19 08:58:24,Product_330,Home Appliances,333.73,14,1,4672.22
880,233,2024-04-18 08:58:24,Product_233,Books,219.48,12,1,2633.76
881,368,2024-04-18 08:58:24,Product_368,Clothing,359.22,8,1,2873.76
882,32,2024-04-17 08:58:24,Product_32,Home Appliances,375.67,14,1,5259.38
883,71,2024-04-16 08:58:24,Product_71,Clothing,367.66,21,1,7720.86
884,194,2024-04-16 08:58:24,Product_194,Books,236.27,46,1,10868.42
885,354,2024-04-16 08:58:24,Product_354,Clothing,82.66,21,1,1735.86
886,405,2024-04-16 08:58:24,Product_405,Electronics,28.61,13,1,371.93
887,421,2024-04-16 08:58:24,Product_421,Clothing,331.9,44,1,14603.6
888,133,2024-04-15 08:58:24,Product_133,Electronics,408.5,21,1,8578.5
889,148,2024-04-15 08:58:24,Product_148,Electronics,143.8,7,1,1006.6
890,170,2024-04-15 08:58:24,Product_170,Books,9.35,25,1,233.75
891,139,2024-04-14 08:58:24,Product_139,Clothing,436.85,33,1,14416.05
892,408,2024-04-14 08:58:24,Product_408,Books,347.84,37,1,12870.08
893,355,2024-04-13 08:58:24,Product_355,Electronics,160.29,37,1,5930.73
894,362,2024-04-13 08:58:24,Product_362,Toys,31.68,45,1,1425.6
895,423,2024-04-13 08:58:24,Product_423,Books,487.59,42,1,20478.78
896,254,2024-04-12 08:58:24,Product_254,Books,493.25,16,1,7892.0
897,305,2024-04-12 08:58:24,Product_305,Clothing,160.73,8,1,1285.84
898,382,2024-04-12 08:58:24,Product_382,Home Appliances,307.16,7,1,2150.12
899,429,2024-04-12 08:58:24,Product_429,Electronics,145.35,24,1,3488.4
900,437,2024-04-12 08:58:24,Product_437,Home Appliances,74.96,19,1,1424.24
901,227,2024-04-11 08:58:24,Product_227,Books,32.55,10,1,325.5
902,490,2024-04-11 08:58:24,Product_490,Home Appliances,35.3,47,1,1659.1
903,340,2024-04-10 08:58:24,Product_340,Clothing,21.8,30,1,654.0
904,130,2024-04-09 08:58:24,Product_130,Home Appliances,135.59,33,1,4474.47
905,211,2024-04-09 08:58:24,Product_211,Clothing,12.2,48,1,585.6
906,268,2024-04-09 08:58:24,Product_268,Clothing,301.49,7,1,2110.43
907,397,2024-04-09 08:58:24,Product_397,Clothing,316.4,9,1,2847.6
908,411,2024-04-09 08:58:24,Product_411,Electronics,256.17,23,1,5891.91
909,454,2024-04-09 08:58:24,Product_454,Electronics,393.79,22,1,8663.38
910,88,2024-04-07 08:58:24,Product_88,Clothing,116.91,49,1,5728.59
911,106,2024-04-07 08:58:24,Product_106,Toys,290.51,18,1,5229.18
912,382,2024-04-07 08:58:24,Product_382,Home Appliances,307.16,15,1,4607.4
913,101,2024-04-06 08:58:24,Product_101,Books,243.33,18,1,4379.94
914,210,2024-04-06 08:58:24,Product_210,Electronics,438.65,8,1,3509.2
915,354,2024-04-06 08:58:24,Product_354,Clothing,82.66,24,1,1983.84
916,379,2024-04-06 08:58:24,Product_379,Toys,142.05,2,1,284.1
917,399,2024-04-06 08:58:24,Product_399,Books,486.33,23,1,11185.59
918,74,2024-04-04 08:58:24,Product_74,Electronics,245.37,20,1,4907.4
919,193,2024-04-04 08:58:24,Product_193,Electronics,222.57,32,1,7122.24
920,271,2024-04-04 08:58:24,Product_271,Electronics,474.64,18,1,8543.52
921,395,2024-04-04 08:58:24,Product_395,Toys,128.35,45,1,5775.75
922,495,2024-04-03 08:58:24,Product_495,Toys,283.04,30,1,8491.2
923,131,2024-04-01 08:58:24,Product_131,Home Appliances,465.33,34,1,15821.22
924,412,2024-04-01 08:58:24,Product_412,Clothing,174.86,10,1,1748.6
925,30,2024-03-31 08:58:24,Product_30,Toys,49.27,13,1,640.51
926,172,2024-03-31 08:58:24,Product_172,Home Appliances,437.72,6,1,2626.32
927,489,2024-03-31 08:58:24,Product_489,Books,29.79,40,1,1191.6
928,109,2024-03-30 08:58:24,Product_109,Electronics,361.85,3,1,1085.55
929,361,2024-03-30 08:58:24,Product_361,Clothing,319.11,28,1,8935.08
930,297,2024-03-29 08:58:24,Product_297,Toys,239.47,14,1,3352.58
931,317,2024-03-29 08:58:24,Product_317,Books,357.75,7,1,2504.25
932,74,2024-03-28 08:58:24,Product_74,Electronics,245.37,4,1,981.48
933,195,2024-03-28 08:58:24,Product_195,Books,327.35,26,1,8511.1
934,379,2024-03-28 08:58:24,Product_379,Toys,142.05,32,1,4545.6
935,82,2024-03-27 08:58:24,Product_82,Toys,482.01,31,1,14942.31
936,179,2024-03-27 08:58:24,Product_179,Electronics,459.66,13,1,5975.58
937,16,2024-03-26 08:58:24,Product_16,Home Appliances,363.89,24,1,8733.36
938,256,2024-03-26 08:58:24,Product_256,Electronics,58.25,33,1,1922.25
939,348,2024-03-26 08:58:24,Product_348,Toys,275.27,38,1,10460.26
940,201,2024-03-25 08:58:24,Product_201,Toys,211.95,14,1,2967.3
941,285,2024-03-25 08:58:24,Product_285,Toys,290.84,28,1,8143.52
942,293,2024-03-25 08:58:24,Product_293,Electronics,47.03,36,1,1693.08
943,401,2024-03-25 08:58:24,Product_401,Electronics,498.38,41,1,20433.58
944,126,2024-03-24 08:58:24,Product_126,Books,485.3,39,1,18926.7
945,354,2024-03-24 08:58:24,Product_354,Clothing,82.66,40,1,3306.4
946,120,2024-03-23 08:58:24,Product_120,Books,466.49,2,1,932.98
947,398,2024-03-23 08:58:24,Product_398,Home Appliances,82.28,40,1,3291.2
948,414,2024-03-23 08:58:24,Product_414,Electronics,411.28,30,1,12338.4
949,106,2024-03-22 08:58:24,Product_106,Toys,290.51,49,1,14234.99
950,165,2024-03-22 08:58:24,Product_165,Books,86.23,31,1,2673.13
951,319,2024-03-22 08:58:24,Product_319,Clothing,116.52,28,1,3262.56
952,379,2024-03-21 08:58:24,Product_379,Toys,142.05,39,1,5539.95
953,170,2024-03-20 08:58:24,Product_170,Books,9.35,46,1,430.1
954,425,2024-03-20 08:58:24,Product_425,Home Appliances,379.82,17,1,6456.94
955,40,2024-03-19 08:58:24,Product_40,Clothing,362.17,8,1,2897.36
956,77,2024-03-19 08:58:24,Product_77,Electronics,377.27,36,1,13581.72
957,90,2024-03-19 08:58:24,Product_90,Electronics,303.05,8,1,2424.4
958,142,2024-03-19 08:58:24,Product_142,Clothing,489.51,32,1,15664.32
959,397,2024-03-19 08:58:24,Product_397,Clothing,316.4,21,1,6644.4
960,404,2024-03-19 08:58:24,Product_404,Books,474.06,2,1,948.12
961,350,2024-03-18 08:58:24,Product_350,Toys,143.94,36,1,5181.84
962,432,2024-03-18 08:58:24,Product_432,Books,300.07,8,1,2400.56
963,245,2024-03-17 08:58:24,Product_245,Books,88.66,12,1,1063.92
964,350,2024-03-17 08:58:24,Product_350,Toys,143.94,8,1,1151.52
965,378,2024-03-17 08:58:24,Product_378,Electronics,493.85,30,1,14815.5
966,425,2024-03-16 08:58:24,Product_425,Home Appliances,379.82,33,1,12534.06
967,396,2024-03-15 08:58:24,Product_396,Books,475.78,45,1,21410.1
968,81,2024-03-14 08:58:24,Product_81,Electronics,213.66,9,1,1922.94
969,221,2024-03-14 08:58:24,Product_221,Books,135.3,37,1,5006.1
970,307,2024-03-14 08:58:24,Product_307,Clothing,250.44,25,1,6261.0
971,451,2024-03-14 08:58:24,Product_451,Toys,338.78,47,1,15922.66
972,455,2024-03-13 08:58:24,Product_455,Electronics,276.32,18,1,4973.76
973,466,2024-03-13 08:58:24,Product_466,Clothing,476.79,39,1,18594.81
974,500,2024-03-13 08:58:24,Product_500,Books,100.74,18,1,1813.32
975,18,2024-03-12 08:58:24,Product_18,Home Appliances,439.13,44,1,19321.72
976,265,2024-03-12 08:58:24,Product_265,Books,216.41,16,1,3462.56
977,345,2024-03-12 08:58:24,Product_345,Clothing,444.98,26,1,11569.48
978,349,2024-03-12 08:58:24,Product_349,Clothing,189.63,6,1,1137.78
979,101,2024-03-11 08:58:24,Product_101,Books,243.33,1,1,243.33
980,118,2024-03-11 08:58:24,Product_118,Home Appliances,184.65,37,1,6832.05
981,280,2024-03-11 08:58:24,Product_280,Home Appliances,243.15,11,1,2674.65
982,372,2024-03-11 08:58:24,Product_372,Clothing,370.1,33,1,12213.3
983,81,2024-03-10 08:58:24,Product_81,Electronics,213.66,46,1,9828.36
984,433,2024-03-10 08:58:24,Product_433,Home Appliances,370.33,42,1,15553.86
985,479,2024-03-10 08:58:24,Product_479,Toys,477.85,48,1,22936.8
986,164,2024-03-09 08:58:24,Product_164,Electronics,442.95,27,1,11959.65
987,182,2024-03-09 08:58:24,Product_182,Electronics,482.75,48,1,23172.0
988,388,2024-03-09 08:58:24,Product_388,Home Appliances,455.51,32,1,14576.32
989,120,2024-03-08 08:58:24,Product_120,Books,466.49,46,1,21458.54
990,161,2024-03-08 08:58:24,Product_161,Electronics,476.69,32,1,15254.08
991,178,2024-03-08 08:58:24,Product_178,Home Appliances,231.7,1,1,231.7
992,216,2024-03-08 08:58:24,Product_216,Home Appliances,343.49,3,1,1030.47
993,367,2024-03-08 08:58:24,Product_367,Books,479.04,26,1,12455.04
994,218,2024-03-07 08:58:24,Product_218,Electronics,336.03,12,1,4032.36
995,24,2024-03-05 08:58:24,Product_24,Clothing,156.21,31,1,4842.51
996,55,2024-03-05 08:58:24,Product_55,Home Appliances,127.75,18,1,2299.5
997,163,2024-03-05 08:58:24,Product_163,Home Appliances,385.69,18,1,6942.42
998,289,2024-03-05 08:58:24,Product_289,Electronics,487.81,27,1,13170.87
999,487,2024-03-05 08:58:24,Product_487,Electronics,493.38,10,1,4933.8
